event_name,upsell_date,new_renewal_cycle,membership_id,membership_amount,currency,renews_at,new_plan,churn_date,cancellation_date,log_creation_time
MembershipCancelled,,,230,499,USD,,,,2022-11-05T00:00:00+0000,"November 4, 2022"
MembershipValueChanged,,3,230,579,USD,,,,,"November 4, 2022"
MembershipChurnUpdated,,,230,579,USD,,,2022-11-05T00:00:00+0000,,"November 4, 2022"
MembershipEnded,,,230,499,USD,,,,,"November 4, 2022"
MembershipChurnUpdated,,,230,579,USD,,,null,,"November 4, 2022"
MembershipUpdated,,,119,499,USD,2023-11-04T09:00:00+0000,Bronze,,,"November 4, 2022"
MembershipRenewed,,,119,499,USD,2023-11-04T09:00:00+0000,,,,"November 4, 2022"
MembershipActivated,,,12,499,USD,null,,,,"November 4, 2022"
MembershipValueChanged,,3,12,499,USD,,Bronze,,,"November 4, 2022"
MembershipCancelled,,,12,499,USD,,,,2023-01-15T00:00:00+0000,"November 4, 2022"
MembershipValueChanged,,3,12,579,USD,,,,,"November 4, 2022"
MembershipChurnUpdated,,,12,579,USD,,,2023-01-15T00:00:00+0000,,"November 4, 2022"
MembershipUpdated,,,286,499,USD,2022-11-06T10:00:00+0000,Silver,,,"November 4, 2022"
MembershipValueChanged,,1,286,999,USD,,,,,"November 4, 2022"
MembershipUpdated,,,129,499,USD,2022-12-04T15:00:00+0000,Silver,,,"November 4, 2022"
MembershipRenewed,,,129,499,USD,2022-12-04T15:00:00+0000,,,,"November 4, 2022"
MembershipUpdated,,,140,499,USD,2023-02-05T00:00:00+0000,Bronze,,,"November 5, 2022"
MembershipRenewed,,,140,499,USD,2023-02-05T00:00:00+0000,,,,"November 5, 2022"
MembershipUpdated,,,245,499,USD,2023-02-05T11:00:00+0000,Silver,,,"November 5, 2022"
MembershipRenewed,,,245,499,USD,2023-02-05T11:00:00+0000,,,,"November 5, 2022"
MembershipUpdated,,,88,499,USD,2023-02-05T19:00:00+0000,Bronze,,,"November 5, 2022"
MembershipRenewed,,,88,499,USD,2023-02-05T19:00:00+0000,,,,"November 5, 2022"
MembershipUpdated,,,275,499,USD,2022-12-06T12:00:00+0000,Bronze,,,"November 6, 2022"
MembershipRenewed,,,275,499,USD,2022-12-06T12:00:00+0000,,,,"November 6, 2022"
MembershipUpdated,,,243,499,USD,2022-12-06T16:00:00+0000,Gold,,,"November 6, 2022"
MembershipRenewed,,,243,499,USD,2022-12-06T16:00:00+0000,,,,"November 6, 2022"
MembershipUpdated,,,170,499,USD,2023-05-17T15:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,84,499,USD,2023-01-20T12:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,155,499,USD,2023-01-13T18:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,117,499,USD,2022-12-01T00:00:00+0000,Silver,,,"November 7, 2022"
MembershipUpdated,,,86,499,USD,2023-01-23T00:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,214,499,USD,2023-02-01T00:00:00+0000,Gold,,,"November 7, 2022"
MembershipUpdated,,,227,499,USD,2023-01-18T10:00:00+0000,Silver,,,"November 7, 2022"
MembershipUpdated,,,248,499,USD,2022-11-16T09:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,211,499,USD,2022-11-10T13:00:00+0000,Silver,,,"November 7, 2022"
MembershipUpdated,,,136,499,USD,2022-12-18T14:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,219,499,USD,2022-12-23T00:00:00+0000,Silver,,,"November 7, 2022"
MembershipUpdated,,,244,499,USD,null,Bronze,,,"November 7, 2022"
MembershipUpdated,,,154,499,USD,2023-04-01T00:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,165,499,USD,2022-12-17T07:00:00+0000,Silver,,,"November 7, 2022"
MembershipUpdated,,,23,499,USD,2022-11-18T00:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,220,499,USD,2023-01-01T00:00:00+0000,,,,"November 7, 2022"
MembershipUpdated,,,259,499,USD,2022-11-18T11:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,285,499,USD,2022-12-01T14:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,199,499,USD,2023-06-17T00:00:00+0000,Bronze,,,"November 7, 2022"
MembershipRenewed,,2,239,499,USD,2023-01-05T14:00:00+0000,,,,"November 7, 2022"
MembershipActivated,,,296,499,USD,2023-02-07T12:00:00+0000,,,,"November 7, 2022"
MembershipValueChanged,,3,296,499,USD,,Bronze,,,"November 7, 2022"
MembershipUpdated,,,19,499,USD,2022-11-19T00:00:00+0000,Bronze,,,"November 7, 2022"
MembershipUpdated,,,86,499,USD,2023-01-23T00:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,155,499,USD,2023-01-13T18:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,199,499,USD,2023-06-17T00:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,154,499,USD,2023-04-01T00:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,227,499,USD,2023-01-18T10:00:00+0000,Silver,,,"November 8, 2022"
MembershipUpdated,,,136,499,USD,2022-12-18T14:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,165,499,USD,2022-12-17T07:00:00+0000,Silver,,,"November 8, 2022"
MembershipUpdated,,,23,499,USD,2022-11-18T00:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,214,499,USD,2023-02-01T00:00:00+0000,Gold,,,"November 8, 2022"
MembershipUpdated,,,117,499,USD,2022-12-01T00:00:00+0000,Silver,,,"November 8, 2022"
MembershipUpdated,,,248,499,USD,2022-11-16T09:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,285,499,USD,2022-12-01T14:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,244,499,USD,null,Bronze,,,"November 8, 2022"
MembershipUpdated,,,211,499,USD,2022-11-10T13:00:00+0000,Silver,,,"November 8, 2022"
MembershipUpdated,,,232,499,USD,2022-11-17T00:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,259,499,USD,2022-11-18T11:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,84,499,USD,2023-01-20T12:00:00+0000,Bronze,,,"November 8, 2022"
MembershipUpdated,,,219,499,USD,2022-12-23T00:00:00+0000,Silver,,,"November 8, 2022"
MembershipUpdated,,,220,499,USD,2023-01-01T00:00:00+0000,,,,"November 8, 2022"
MembershipUpdated,,,261,,USD,2022-12-08T09:00:00+0000,,,,"November 8, 2022"
MembershipRenewed,,,261,,USD,2022-12-08T09:00:00+0000,,,,"November 8, 2022"
MembershipUpdated,,,265,499,USD,2022-12-08T12:00:00+0000,Bronze,,,"November 8, 2022"
MembershipRenewed,,,265,499,USD,2022-12-08T12:00:00+0000,,,,"November 8, 2022"
MembershipUpdated,,,262,499,USD,2023-02-09T14:00:00+0000,Bronze,,,"November 9, 2022"
MembershipRenewed,,,262,499,USD,2023-02-09T14:00:00+0000,,,,"November 9, 2022"
MembershipUpdated,,,175,499,USD,2022-12-09T17:00:00+0000,Bronze,,,"November 9, 2022"
MembershipRenewed,,,175,499,USD,2022-12-09T17:00:00+0000,,,,"November 9, 2022"
MembershipUpdated,,,235,499,USD,2023-02-10T00:00:00+0000,Bronze,,,"November 10, 2022"
MembershipRenewed,,,235,499,USD,2023-02-10T00:00:00+0000,,,,"November 10, 2022"
MembershipUpdated,,,295,499,USD,2023-01-31T12:00:00+0000,Bronze,,,"November 10, 2022"
MembershipUpdated,,,211,499,USD,2023-02-10T13:00:00+0000,Silver,,,"November 10, 2022"
MembershipRenewed,,,211,499,USD,2023-02-10T13:00:00+0000,,,,"November 10, 2022"
MembershipActivated,,,140,499,USD,null,,,,"November 11, 2022"
MembershipCancelled,,,140,499,USD,,,,2023-02-05T00:00:00+0000,"November 11, 2022"
MembershipValueChanged,,3,140,579,USD,,,,,"November 11, 2022"
MembershipChurnUpdated,,,140,579,USD,,,2023-02-05T00:00:00+0000,,"November 11, 2022"
MembershipActivated,,,185,499,USD,null,,,,"November 11, 2022"
MembershipCancelled,,,185,499,USD,,,,2023-01-19T00:00:00+0000,"November 11, 2022"
MembershipValueChanged,,3,185,579,USD,,,,,"November 11, 2022"
MembershipChurnUpdated,,,185,579,USD,,,2023-01-19T00:00:00+0000,,"November 11, 2022"
MembershipUpdated,,,183,499,USD,2023-02-12T00:00:00+0000,Gold,,,"November 12, 2022"
MembershipRenewed,,,183,499,USD,2023-02-12T00:00:00+0000,,,,"November 12, 2022"
MembershipUpdated,,,263,499,USD,2023-02-12T13:00:00+0000,Bronze,,,"November 12, 2022"
MembershipRenewed,,,263,499,USD,2023-02-12T13:00:00+0000,,,,"November 12, 2022"
MembershipUpdated,,,277,499,USD,2022-12-12T15:00:00+0000,Silver,,,"November 12, 2022"
MembershipRenewed,,,277,499,USD,2022-12-12T15:00:00+0000,,,,"November 12, 2022"
MembershipActivated,,,286,499,USD,2023-02-14T10:00:00+0000,,,,"November 14, 2022"
MembershipValueChanged,,3,286,999,USD,,Silver,,,"November 14, 2022"
MembershipUpsellUpdated,2022-11-14T10:49:10+0000,,286,5700,USD,,,,,"November 14, 2022"
MembershipActivated,,,254,499,USD,2022-12-14T12:00:00+0000,,,,"November 14, 2022"
MembershipUpdated,,,247,499,USD,2023-02-14T14:00:00+0000,Bronze,,,"November 14, 2022"
MembershipRenewed,,,247,499,USD,2023-02-14T14:00:00+0000,,,,"November 14, 2022"
MembershipUpdated,,,287,499,USD,2022-12-14T18:00:00+0000,Bronze,,,"November 14, 2022"
MembershipRenewed,,,287,499,USD,2022-12-14T18:00:00+0000,,,,"November 14, 2022"
MembershipUpdated,,,172,499,DKK,2022-12-01T13:00:00+0000,Bronze,,,"November 15, 2022"
MembershipUpdated,,,294,499,USD,2023-01-24T18:00:00+0000,Bronze,,,"November 15, 2022"
MembershipUpdated,,,287,499,USD,2022-12-14T18:00:00+0000,Bronze,,,"November 15, 2022"
MembershipUpdated,,,278,499,USD,2023-01-20T19:00:00+0000,Bronze,,,"November 15, 2022"
MembershipUpdated,,,119,499,USD,2023-11-04T09:00:00+0000,Bronze,,,"November 15, 2022"
MembershipUpdated,,,286,499,USD,2023-02-14T10:00:00+0000,Silver,,,"November 15, 2022"
MembershipUpdated,,,248,499,USD,2023-02-16T09:00:00+0000,Bronze,,,"November 16, 2022"
MembershipRenewed,,,248,499,USD,2023-02-16T09:00:00+0000,,,,"November 16, 2022"
MembershipUpdated,,,262,499,USD,2023-08-01T00:00:00+0000,Bronze,,,"November 16, 2022"
MembershipUpdated,,,262,499,USD,2023-08-01T00:00:00+0000,Bronze,,,"November 16, 2022"
MembershipUpsellUpdated,2022-11-16T13:04:42+0000,,262,8091,USD,,,,,"November 16, 2022"
MembershipUpdated,,,151,499,USD,2023-02-17T00:00:00+0000,Bronze,,,"November 17, 2022"
MembershipRenewed,,,151,499,USD,2023-02-17T00:00:00+0000,,,,"November 17, 2022"
MembershipUpdated,,,208,499,USD,2022-12-17T00:00:00+0000,Silver,,,"November 17, 2022"
MembershipRenewed,,,208,499,USD,2022-12-17T00:00:00+0000,,,,"November 17, 2022"
MembershipUpdated,,,232,499,USD,2023-02-17T00:00:00+0000,Bronze,,,"November 17, 2022"
MembershipRenewed,,,232,499,USD,2023-02-17T00:00:00+0000,,,,"November 17, 2022"
MembershipUpdated,,,260,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"November 17, 2022"
MembershipUpdated,,,259,499,USD,2022-11-18T11:00:00+0000,Bronze,,,"November 17, 2022"
MembershipUpdated,,,233,499,USD,2023-02-17T17:00:00+0000,Bronze,,,"November 17, 2022"
MembershipRenewed,,,233,499,USD,2023-02-17T17:00:00+0000,,,,"November 17, 2022"
MembershipUpdated,,,23,499,USD,2023-02-18T00:00:00+0000,Bronze,,,"November 18, 2022"
MembershipRenewed,,,23,499,USD,2023-02-18T00:00:00+0000,,,,"November 18, 2022"
MembershipUpdated,,,259,499,USD,2023-02-18T11:00:00+0000,Bronze,,,"November 18, 2022"
MembershipRenewed,,,259,499,USD,2023-02-18T11:00:00+0000,,,,"November 18, 2022"
MembershipUpdated,,,19,499,USD,2023-02-19T00:00:00+0000,Bronze,,,"November 19, 2022"
MembershipRenewed,,,19,499,USD,2023-02-19T00:00:00+0000,,,,"November 19, 2022"
MembershipUpdated,,,6,499,USD,2023-05-01T00:00:00+0000,Silver,,,"November 21, 2022"
MembershipUpdated,,,25,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"November 21, 2022"
MembershipUpdated,,,88,499,USD,2023-02-05T19:00:00+0000,Bronze,,,"November 21, 2022"
MembershipUpdated,,,97,499,USD,2022-12-15T11:00:00+0000,Silver,,,"November 21, 2022"
MembershipUpdated,,,109,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"November 21, 2022"
MembershipUpdated,,,110,499,DKK,2023-02-01T00:00:00+0000,Bronze,,,"November 21, 2022"
MembershipUpdated,,,171,499,USD,2023-01-01T00:00:00+0000,,,,"November 21, 2022"
MembershipUpdated,,,177,499,USD,2022-12-18T10:00:00+0000,Bronze,,,"November 21, 2022"
MembershipUpdated,,,243,499,USD,2022-12-06T16:00:00+0000,Gold,,,"November 21, 2022"
MembershipUpdated,,,258,499,USD,2023-01-07T00:00:00+0000,Bronze,,,"November 21, 2022"
MembershipUpdated,,,264,499,USD,2022-11-24T09:00:00+0000,Bronze,,,"November 21, 2022"
MembershipUpdated,,,272,499,USD,2022-12-01T00:00:00+0000,,,,"November 21, 2022"
MembershipUpdated,,,277,499,USD,2022-12-12T15:00:00+0000,Silver,,,"November 21, 2022"
MembershipUpdated,,,138,499,USD,2022-11-22T12:00:00+0000,Bronze,,,"November 21, 2022"
MembershipValueChanged,,1,138,499,USD,,,,,"November 21, 2022"
MembershipEnded,,,85,499,USD,,,,,"November 22, 2022"
MembershipUpdated,,,138,499,USD,2022-12-22T12:00:00+0000,Bronze,,,"November 22, 2022"
MembershipRenewed,,,138,499,USD,2022-12-22T12:00:00+0000,,,,"November 22, 2022"
MembershipChurnUpdated,,,138,499,USD,,,2022-11-22T12:00:22+0000,,"November 22, 2022"
MembershipUpdated,,,101,499,USD,2023-02-22T21:00:00+0000,Bronze,,,"November 22, 2022"
MembershipRenewed,,,101,499,USD,2023-02-22T21:00:00+0000,,,,"November 22, 2022"
MembershipUpdated,,,212,499,USD,2023-02-23T00:00:00+0000,Silver,,,"November 23, 2022"
MembershipRenewed,,,212,499,USD,2023-02-23T00:00:00+0000,,,,"November 23, 2022"
MembershipActivated,,,297,499,USD,2023-02-23T08:00:00+0000,,,,"November 23, 2022"
MembershipValueChanged,,3,297,499,USD,,Bronze,,,"November 23, 2022"
MembershipActivated,,,298,499,USD,2023-02-23T19:00:00+0000,,,,"November 23, 2022"
MembershipValueChanged,,3,298,499,USD,,Bronze,,,"November 23, 2022"
MembershipEnded,,,213,499,USD,,,,,"November 24, 2022"
MembershipUpdated,,,264,499,USD,2022-12-24T09:00:00+0000,Bronze,,,"November 24, 2022"
MembershipRenewed,,,264,499,USD,2022-12-24T09:00:00+0000,,,,"November 24, 2022"
MembershipActivated,,,299,499,USD,2023-02-24T12:00:00+0000,,,,"November 24, 2022"
MembershipValueChanged,,3,299,499,USD,,Bronze,,,"November 24, 2022"
MembershipUpdated,,,192,499,USD,2023-02-24T13:00:00+0000,Silver,,,"November 24, 2022"
MembershipRenewed,,,192,499,USD,2023-02-24T13:00:00+0000,,,,"November 24, 2022"
MembershipUpdated,,,283,499,USD,2022-11-25T13:00:00+0000,Bronze,,,"November 24, 2022"
MembershipValueChanged,,3,283,499,USD,,,,,"November 24, 2022"
MembershipUpdated,,,281,499,USD,2023-02-24T18:00:00+0000,Bronze,,,"November 24, 2022"
MembershipRenewed,,,281,499,USD,2023-02-24T18:00:00+0000,,,,"November 24, 2022"
MembershipUpdated,,,282,499,USD,2023-02-24T18:00:00+0000,Bronze,,,"November 24, 2022"
MembershipRenewed,,,282,499,USD,2023-02-24T18:00:00+0000,,,,"November 24, 2022"
MembershipActivated,,,222,499,USD,null,,,,"November 25, 2022"
MembershipCancelled,,,222,499,USD,,,,2023-01-13T00:00:00+0000,"November 25, 2022"
MembershipValueChanged,,3,222,579,USD,,,,,"November 25, 2022"
MembershipChurnUpdated,,,222,579,USD,,,2023-01-13T00:00:00+0000,,"November 25, 2022"
MembershipUpdated,,,207,499,USD,2023-02-25T13:00:00+0000,Bronze,,,"November 25, 2022"
MembershipRenewed,,,207,499,USD,2023-02-25T13:00:00+0000,,,,"November 25, 2022"
MembershipUpdated,,,283,499,USD,2023-02-25T13:00:00+0000,Bronze,,,"November 25, 2022"
MembershipRenewed,,,283,499,USD,2023-02-25T13:00:00+0000,,,,"November 25, 2022"
MembershipUpsellUpdated,2022-11-25T13:00:20+0000,,283,2697,USD,,,,,"November 25, 2022"
MembershipEnded,,,234,499,USD,,,,,"November 26, 2022"
MembershipUpdated,,,152,499,USD,2023-02-26T09:00:00+0000,Bronze,,,"November 26, 2022"
MembershipRenewed,,,152,499,USD,2023-02-26T09:00:00+0000,,,,"November 26, 2022"
MembershipUpdated,,,222,499,USD,null,Bronze,,,"November 28, 2022"
MembershipUpdated,,,280,499,USD,2022-12-29T05:00:00+0000,Bronze,,,"November 29, 2022"
MembershipRenewed,,,280,499,USD,2022-12-29T05:00:00+0000,,,,"November 29, 2022"
MembershipRenewed,,1,239,499,USD,2023-01-05T14:00:00+0000,,,,"November 29, 2022"
MembershipUpdated,,,299,499,USD,2023-02-24T12:00:00+0000,Bronze,,,"November 30, 2022"
MembershipUpdated,,,274,499,USD,2023-01-04T09:00:00+0000,Bronze,,,"November 30, 2022"
MembershipUpdated,,,171,499,USD,2023-01-01T00:00:00+0000,Gold,,,"November 30, 2022"
MembershipUpdated,,,250,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"November 30, 2022"
MembershipValueChanged,,3,250,499,USD,,,,,"November 30, 2022"
MembershipUpdated,,,117,499,USD,2022-12-01T00:00:00+0000,Gold,,,"November 30, 2022"
MembershipValueChanged,,3,117,2999,USD,,,,,"November 30, 2022"
MembershipUpdated,,,272,499,USD,2022-12-01T00:00:00+0000,,,,"November 30, 2022"
MembershipUpdated,,,109,499,USD,2023-03-01T00:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,109,499,USD,2023-03-01T00:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,112,499,DKK,2023-03-01T00:00:00+0000,Gold,,,"December 1, 2022"
MembershipRenewed,,,112,499,DKK,2023-03-01T00:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,117,499,USD,2023-03-01T00:00:00+0000,Gold,,,"December 1, 2022"
MembershipUpsellUpdated,2022-12-01T00:03:25+0000,,117,11700,USD,,,,,"December 1, 2022"
MembershipRenewed,,,117,499,USD,2023-03-01T00:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,131,499,USD,2023-03-01T00:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,131,499,USD,2023-03-01T00:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,250,499,USD,2023-03-01T00:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,250,499,USD,2023-03-01T00:00:00+0000,,,,"December 1, 2022"
MembershipChurnUpdated,,,250,2697,USD,,,2022-12-01T00:03:31+0000,,"December 1, 2022"
MembershipUpdated,,,260,499,USD,2023-01-01T00:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,260,499,USD,2023-01-01T00:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,266,499,USD,2023-06-01T00:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,266,499,USD,2023-06-01T00:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,272,499,USD,2023-02-01T00:00:00+0000,,,,"December 1, 2022"
MembershipRenewed,,,272,499,USD,2023-02-01T00:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,18,499,USD,2023-03-01T01:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,18,499,USD,2023-03-01T01:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,20,499,USD,2023-03-01T01:00:00+0000,Silver,,,"December 1, 2022"
MembershipRenewed,,,20,499,USD,2023-03-01T01:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,25,499,USD,2023-03-01T01:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,25,499,USD,2023-03-01T01:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,108,499,USD,2023-03-01T01:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,108,499,USD,2023-03-01T01:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,284,499,USD,2023-03-01T07:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,284,499,USD,2023-03-01T07:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,297,499,USD,2023-02-23T08:00:00+0000,Bronze,,,"December 1, 2022"
MembershipUpdated,,,147,499,USD,2023-02-04T08:00:00+0000,Gold,,,"December 1, 2022"
MembershipUpdated,,,245,499,USD,2023-02-05T11:00:00+0000,Silver,,,"December 1, 2022"
MembershipUpdated,,,209,499,USD,2023-02-01T00:00:00+0000,Bronze,,,"December 1, 2022"
MembershipUpdated,,,175,499,USD,2022-12-09T17:00:00+0000,Bronze,,,"December 1, 2022"
MembershipUpdated,,,152,499,USD,2023-02-26T09:00:00+0000,Bronze,,,"December 1, 2022"
MembershipUpdated,,,108,499,USD,2023-03-01T01:00:00+0000,Bronze,,,"December 1, 2022"
MembershipUpdated,,,247,499,USD,2023-02-14T14:00:00+0000,Bronze,,,"December 1, 2022"
MembershipUpdated,,,260,499,USD,2023-01-01T00:00:00+0000,Bronze,,,"December 1, 2022"
MembershipUpdated,,,127,499,EUR,2023-03-01T13:00:00+0000,Silver,,,"December 1, 2022"
MembershipRenewed,,,127,499,EUR,2023-03-01T13:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,172,499,DKK,2023-01-01T13:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,172,499,DKK,2023-01-01T13:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,285,499,USD,2023-03-01T14:00:00+0000,Bronze,,,"December 1, 2022"
MembershipRenewed,,,285,499,USD,2023-03-01T14:00:00+0000,,,,"December 1, 2022"
MembershipUpdated,,,237,499,USD,2023-01-02T00:00:00+0000,Bronze,,,"December 2, 2022"
MembershipRenewed,,,237,499,USD,2023-01-02T00:00:00+0000,,,,"December 2, 2022"
MembershipActivated,,,155,499,USD,null,,,,"December 2, 2022"
MembershipCancelled,,,155,499,USD,,,,2023-01-13T00:00:00+0000,"December 2, 2022"
MembershipValueChanged,,3,155,579,USD,,,,,"December 2, 2022"
MembershipChurnUpdated,,,155,579,USD,,,2023-01-13T00:00:00+0000,,"December 2, 2022"
MembershipUpdated,,,251,499,USD,2023-03-03T02:00:00+0000,Bronze,,,"December 3, 2022"
MembershipRenewed,,,251,499,USD,2023-03-03T02:00:00+0000,,,,"December 3, 2022"
MembershipUpdated,,,188,499,USD,2023-01-03T18:00:00+0000,Silver,,,"December 3, 2022"
MembershipRenewed,,,188,499,USD,2023-01-03T18:00:00+0000,,,,"December 3, 2022"
MembershipUpdated,,,129,499,USD,2023-01-04T17:00:00+0000,Silver,,,"December 4, 2022"
MembershipRenewed,,,129,499,USD,2023-01-04T17:00:00+0000,,,,"December 4, 2022"
MembershipUpdated,,,297,499,USD,2023-02-23T08:00:00+0000,Bronze,,,"December 5, 2022"
MembershipUpdated,,,148,499,EUR,2023-02-01T00:00:00+0000,Bronze,,,"December 5, 2022"
MembershipUpdated,,,183,499,USD,2023-02-12T00:00:00+0000,Gold,,,"December 5, 2022"
MembershipUpdated,,,239,499,USD,2023-01-05T14:00:00+0000,Bronze,,,"December 5, 2022"
MembershipUpdated,,,252,499,USD,2022-12-08T01:00:00+0000,Gold,,,"December 5, 2022"
MembershipUpdated,,,256,499,USD,2023-04-05T06:00:00+0000,Bronze,,,"December 5, 2022"
MembershipUpdated,,,7,499,USD,2023-01-15T00:00:00+0000,Bronze,,,"December 5, 2022"
MembershipUpdated,,,268,499,USD,2022-12-20T07:00:00+0000,Silver,,,"December 5, 2022"
MembershipUpdated,,,105,499,USD,2023-01-23T00:00:00+0000,Bronze,,,"December 5, 2022"
MembershipUpdated,,,237,499,USD,2023-01-02T00:00:00+0000,Bronze,,,"December 5, 2022"
MembershipUpdated,,,120,499,USD,2023-01-01T00:00:00+0000,Bronze,,,"December 5, 2022"
MembershipUpdated,,,74,499,USD,2022-12-24T00:00:00+0000,Silver,,,"December 5, 2022"
MembershipUpdated,,,224,499,USD,2023-10-08T10:00:00+0000,Bronze,,,"December 5, 2022"
