charge_amount,currency,membership_id,description_event,discount,status,message,triggered_by,payment_method,transaction_datetime,charge_amount_usd
499.0,USD,286,membership additional service,0,Success,Success,system,PaymentCard,2022-10-25,499.0
21915.0,DKK,161,membership payment,0,Success,Success,system,PaymentCard,2022-10-25,3287.25
499.0,USD,88,membership additional service,0,Success,Success,system,PaymentCard,2022-10-27,499.0
499.0,USD,280,membership payment,0,Success,Success,system,PaymentCard,2022-10-29,499.0
1497.0,USD,291,membership payment,0,Success,Success,system,PaymentCard,2022-10-29,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-10-30,499.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-10-30,499.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-10-31,499.0
1497.0,USD,295,membership payment,0,Success,Success,system,PaymentCard,2022-10-31,1497.0
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-10-31,7500.0
12495.0,USD,6,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,12495.0
22477.5,DKK,103,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,3371.625
22312.5,DKK,110,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,3346.875
150000.0,DKK,111,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,22500.0
2997.0,USD,142,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,2997.0
2409.0,EUR,148,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,2625.8100000000004
1497.0,USD,209,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,1497.0
8997.0,USD,214,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,8997.0
499.0,USD,260,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,499.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-01,499.0
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-11-01,2812.5
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2022-11-02,499.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-02,499.0
1497.0,USD,229,membership payment,0,Success,Success,system,PaymentCard,2022-11-03,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-03,499.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-11-03,2045.0
10800.0,USD,147,membership payment,0,Success,Success,system,PaymentCard,2022-11-04,10800.0
10788.0,USD,119,membership payment,0,Success,Success,system,PaymentCard,2022-11-04,10788.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-04,499.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-11-04,999.0
1497.0,USD,140,membership payment,0,Success,Success,system,PaymentCard,2022-11-05,1497.0
2997.0,USD,245,membership payment,0,Success,Success,system,PaymentCard,2022-11-05,2997.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-05,499.0
1497.0,USD,88,membership payment,0,Success,Success,system,PaymentCard,2022-11-05,1497.0
999.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-11-06,999.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-06,499.0
499.0,USD,275,membership payment,0,Success,Success,system,PaymentCard,2022-11-06,499.0
999.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-11-06,999.0
2999.0,USD,243,membership payment,0,Success,Success,system,PaymentCard,2022-11-06,2999.0
1000.0,USD,239,membership additional service,0,Success,Success,system,PaymentCard,2022-11-07,1000.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-07,499.0
999.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-11-07,999.0
1497.0,USD,296,membership payment,0,Success,Success,system,PaymentCard,2022-11-07,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-08,499.0
499.0,USD,265,membership payment,0,Success,Success,system,PaymentCard,2022-11-08,499.0
999.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-11-08,999.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-09,499.0
999.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-11-09,999.0
1497.0,USD,262,membership payment,0,Success,Success,system,PaymentCard,2022-11-09,1497.0
499.0,USD,175,membership payment,0,Success,Success,system,PaymentCard,2022-11-09,499.0
1497.0,USD,235,membership payment,0,Success,Success,system,PaymentCard,2022-11-10,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-10,499.0
999.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-11-10,999.0
7125.0,USD,211,membership payment,0,Success,Success,system,PaymentCard,2022-11-10,7125.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-11,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-11,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-11,499.0
999.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-11-11,999.0
8997.0,USD,183,membership payment,0,Success,Success,system,PaymentCard,2022-11-12,8997.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-12,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-12,499.0
999.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-11-12,999.0
1497.0,USD,263,membership payment,0,Success,Success,system,PaymentCard,2022-11-12,1497.0
999.0,USD,277,membership payment,0,Success,Success,system,PaymentCard,2022-11-12,999.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-13,1497.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-13,499.0
999.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-11-13,999.0
2997.0,USD,286,membership payment,0,Success,Success,system,PaymentCard,2022-11-14,2997.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-14,1497.0
499.0,USD,254,membership payment,0,Success,Success,system,PaymentCard,2022-11-14,499.0
1497.0,USD,247,membership payment,0,Success,Success,system,PaymentCard,2022-11-14,1497.0
499.0,USD,287,membership payment,0,Success,Success,system,PaymentCard,2022-11-14,499.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-15,1497.0
1497.0,USD,248,membership payment,0,Success,Success,system,PaymentCard,2022-11-16,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-16,1497.0
8091.0,USD,262,membership payment,0,Success,Success,staff,PaymentCard,2022-11-16,8091.0
1497.0,USD,151,membership payment,0,Success,Success,system,PaymentCard,2022-11-17,1497.0
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2022-11-17,620.0
1497.0,USD,232,membership payment,0,Success,Success,system,PaymentCard,2022-11-17,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-17,1497.0
1497.0,USD,233,membership payment,0,Success,Success,system,PaymentCard,2022-11-17,1497.0
1497.0,USD,23,membership payment,0,Success,Success,system,PaymentCard,2022-11-18,1497.0
1497.0,USD,259,membership payment,0,Success,Success,system,PaymentCard,2022-11-18,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-18,1497.0
1497.0,USD,19,membership payment,0,Success,Success,system,PaymentCard,2022-11-19,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-19,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-20,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-21,1497.0
499.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2022-11-22,499.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-22,1497.0
1497.0,USD,101,membership payment,0,Success,Success,system,PaymentCard,2022-11-22,1497.0
2997.0,USD,212,membership payment,0,Success,Success,system,PaymentCard,2022-11-23,2997.0
1497.0,USD,297,membership payment,0,Success,Success,system,PaymentCard,2022-11-23,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-23,1497.0
1497.0,USD,298,membership payment,0,Success,Success,system,PaymentCard,2022-11-23,1497.0
499.0,USD,264,membership payment,0,Success,Success,system,PaymentCard,2022-11-24,499.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-24,1497.0
1497.0,USD,299,membership payment,0,Success,Success,system,PaymentCard,2022-11-24,1497.0
2997.0,USD,192,membership payment,0,Success,Success,system,PaymentCard,2022-11-24,2997.0
1497.0,USD,281,membership payment,0,Success,Success,system,PaymentCard,2022-11-24,1497.0
1497.0,USD,282,membership payment,0,Success,Success,system,PaymentCard,2022-11-24,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-25,1497.0
1497.0,USD,207,membership payment,0,Success,Success,system,PaymentCard,2022-11-25,1497.0
1497.0,USD,283,membership payment,0,Success,Success,system,PaymentCard,2022-11-25,1497.0
1497.0,USD,152,membership payment,0,Success,Success,system,PaymentCard,2022-11-26,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-26,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-27,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-28,1497.0
499.0,USD,280,membership payment,0,Success,Success,system,PaymentCard,2022-11-29,499.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-29,1497.0
500.0,USD,239,membership additional service,0,Success,Success,system,PaymentCard,2022-11-29,500.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-11-30,1497.0
1497.0,USD,109,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,1497.0
32497.5,DKK,112,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,4874.625
8997.0,USD,117,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,8997.0
1497.0,USD,131,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,1497.0
1497.0,USD,250,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,1497.0
499.0,USD,260,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,499.0
5394.0,USD,266,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,5394.0
44000.0,USD,272,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,44000.0
1497.0,USD,18,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,1497.0
2997.0,USD,20,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,2997.0
1497.0,USD,25,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,1497.0
1497.0,USD,108,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,1497.0
1497.0,USD,284,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,1497.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-01,1497.0
2999.0,EUR,127,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,3268.9100000000003
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,2812.5
1497.0,USD,285,membership payment,0,Success,Success,system,PaymentCard,2022-12-01,1497.0
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2022-12-02,499.0
1497.0,USD,251,membership payment,0,Success,Success,system,PaymentCard,2022-12-03,1497.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-12-03,2045.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-12-04,999.0
2997.0,USD,14,membership payment,0,Success,Success,system,PaymentCard,2022-12-06,2997.0
3371.25,USD,215,membership payment,0,Success,Success,system,PaymentCard,2022-12-06,3371.25
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-06,1497.0
499.0,USD,275,membership payment,0,Success,Success,system,PaymentCard,2022-12-06,499.0
2999.0,USD,243,membership payment,0,Success,Success,system,PaymentCard,2022-12-06,2999.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-07,1497.0
2997.0,USD,252,membership payment,0,Success,Success,system,PaymentCard,2022-12-08,2997.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-08,1497.0
499.0,USD,265,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-12-08,499.0
499.0,USD,96,membership additional service,0,Success,Success,system,PaymentCard,2022-12-09,499.0
1798.0,USD,96,membership additional service,0,Success,Success,system,PaymentCard,2022-12-09,1798.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-09,1497.0
499.0,USD,265,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-12-09,499.0
2997.0,USD,174,membership additional service,0,Success,Success,system,PaymentCard,2022-12-09,2997.0
499.0,USD,175,membership payment,0,Success,Success,system,PaymentCard,2022-12-09,499.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-10,1497.0
499.0,USD,265,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-12-10,499.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-11,1497.0
499.0,USD,265,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-12-11,499.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-12,1497.0
499.0,USD,265,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-12-12,499.0
499.0,USD,163,membership additional service,0,Success,Success,system,PaymentCard,2022-12-12,499.0
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-12-12,7500.0
999.0,USD,277,membership payment,0,Success,Success,system,PaymentCard,2022-12-12,999.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-13,1497.0
499.0,USD,265,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-12-13,499.0
1497.0,USD,210,membership payment,0,Success,Success,system,PaymentCard,2022-12-13,1497.0
30000.0,USD,300,membership payment,0,Success,Success,system,PaymentCard,2022-12-14,30000.0
1497.0,USD,169,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-12-14,1497.0
499.0,USD,254,membership payment,0,Success,Success,system,PaymentCard,2022-12-14,499.0
